연도,시도,자치구,학교급,설립구분,학교,우편번호,주소,경도,위도
2014,서울특별시,성동구,고등학교,공립,성수고등학교,133923,서울특별시 성동구 서울숲길 18,127.0388978,37.54717658
2014,서울특별시,성동구,고등학교,공립,성수공업고등학교,133827,서울특별시 성동구 뚝섬로 365,127.0512996,37.54054083
2014,서울특별시,성동구,고등학교,사립,한양대학교사범대학부속고등학교,133817,서울특별시 성동구 마조로 42,127.0423241,37.56191915
2014,서울특별시,광진구,유치원,공립,서울구의초등학교병설유치원,143926,서울특별시 광진구 광나루로30길 49,127.0794015,37.54272531
2014,서울특별시,광진구,유치원,공립,서울신자초등학교병설유치원,143865,서울특별시 광진구 뚝섬로46길 64,127.0755547,37.53015676
2014,서울특별시,광진구,유치원,공립,서울양남초등학교병설유치원,143875,서울특별시 광진구 뚝섬로64길 71,127.0892398,37.53113246
2014,서울특별시,광진구,유치원,공립,서울양진초등학교병설유치원,143812,서울특별시 광진구 워커힐로 32,127.0983113,37.54457475
2014,서울특별시,광진구,유치원,공립,서울자양초등학교병설유치원,143852,서울특별시 광진구 아차산로44길 26,127.079593,37.53710046
2014,서울특별시,광진구,유치원,사립,경원유치원,143816,서울특별시 광진구 영화사로 89,127.0960885,37.55489433
2014,서울특별시,광진구,유치원,사립,경하유치원,143901,서울특별시 광진구 동일로72길 9,127.0782219,37.56611227
2014,서울특별시,광진구,유치원,사립,광남유치원,143814,서울특별시 광진구 아차산로70길 40,127.1006979,37.5416264
2014,서울특별시,광진구,유치원,사립,광장유치원,143806,서울특별시 광진구 광장로7길 17,127.1052311,37.54853808
2014,서울특별시,광진구,유치원,사립,금빛유치원,143898,서울특별시 광진구 용마산로107,127.0867088,37.5631871
2014,서울특별시,광진구,유치원,사립,대원유치원,143773,서울특별시 광진구 뚝섬로41길 20,127.0755439,37.53418244
2014,서울특별시,광진구,유치원,사립,동서울유치원,143909,서울특별시 광진구 답십리로78길 26,127.0810589,37.5704053
2014,서울특별시,광진구,유치원,사립,동심유치원,143762,서울특별시 광진구 군자로12길 46,127.0729787,37.55144989
2014,서울특별시,광진구,유치원,사립,동인유치원,143824,서울특별시 광진구 자양로30길 6,127.0851402,37.54382724
2014,서울특별시,광진구,유치원,사립,미파유치원,143220,서울특별시 광진구 용마산로 185,127.0858849,37.57022819
2014,서울특별시,광진구,유치원,사립,보성유치원,143751,서울특별시 광진구 아차산로 552,127.105019,37.54354946
2014,서울특별시,광진구,유치원,사립,샬롬유치원,143821,서울특별시 광진구 아차산로65길 65,127.0917197,37.54245983
2014,서울특별시,광진구,유치원,사립,선경유치원,143875,서울특별시 광진구 뚝섬로66길 14,127.0899519,37.53350776
2014,서울특별시,광진구,유치원,사립,선미유치원,143838,서울특별시 광진구 면목로5길 54,127.0730236,37.5562328
2014,서울특별시,광진구,유치원,사립,선양유치원,143839,서울특별시 광진구 동일로 256-1,127.0711657,37.55432656
2014,서울특별시,광진구,유치원,사립,선화유치원,143847,서울특별시 광진구 천호대로130길 58,127.0875303,37.54944879
2014,서울특별시,광진구,유치원,사립,성산유치원,143867,서울특별시 광진구 뚝섬로59길 18,127.0841771,37.53290736
2014,서울특별시,광진구,유치원,사립,성수아름유치원,143843,서울특별시 광진구 뚝섬로41길 33,127.0753854,37.5353119
2014,서울특별시,광진구,유치원,사립,슬기유치원,143817,서울특별시 광진구 자양로 296,127.0925717,37.55205092
2014,서울특별시,광진구,유치원,사립,아이조아유치원,143901,서울특별시 광진구 긴고랑로7길 65,127.0804727,37.56620141
2014,서울특별시,광진구,유치원,사립,어린이회관유치원,143847,서울특별시 광진구 광나루로 441,127.0795105,37.54612605
2014,서울특별시,광진구,유치원,사립,영화유치원,143816,서울특별시 광진구 영화사로 105,127.097717,37.55405046
2014,서울특별시,광진구,유치원,사립,예일유치원,143891,서울특별시 광진구 천호대로111길 41,127.0828069,37.55829699
2014,서울특별시,광진구,유치원,사립,윤진유치원,143917,서울특별시 광진구 아차산로21길 15,127.0650458,37.54273414
2014,서울특별시,광진구,유치원,사립,인애유치원,143862,서울특별시 광진구 능동로4길 13,127.0683423,37.53384312
2014,서울특별시,광진구,유치원,사립,자양유치원,143873,서울특별시 광진구 자양로5길 36,127.0837687,37.53116847
2014,서울특별시,광진구,유치원,사립,자양하나유치원,143853,서울특별시 광진구 아차산로41길 22-5,127.0786676,37.53874664
2014,서울특별시,광진구,유치원,사립,정신유치원,143842,서울특별시 광진구 뚝섬로23길 27,127.0646483,37.53735944
2014,서울특별시,광진구,유치원,사립,청구이화유치원,143757,서울특별시 광진구 아차산로 503-23,127.0965864,37.54181857
2014,서울특별시,광진구,유치원,사립,프라임유치원,143761,서울특별시 광진구 광나루로56길 5,127.0983587,37.53878254
2014,서울특별시,광진구,유치원,사립,한일유치원,143861,서울특별시 광진구 뚝섬로35길 16-20,127.0715208,37.53517067
2014,서울특별시,광진구,유치원,사립,현정유치원,143962,서울특별시 광진구 광나루로 534-1,127.0889495,37.54446592
2014,서울특별시,광진구,초등학교,공립,서울광남초등학교,143815,서울특별시 광진구 아차산로70길 35,127.1008248,37.54118967
2014,서울특별시,광진구,초등학교,공립,서울광장초등학교,143811,서울특별시 광진구 광장로1길 27,127.1004383,37.54851403
2014,서울특별시,광진구,초등학교,공립,서울광진초등학교,143818,서울특별시 광진구 자양로40길 41,127.0913329,37.54761198
2014,서울특별시,광진구,초등학교,공립,서울구남초등학교,143831,서울특별시 광진구 구의강변로 69,127.0922887,37.53709648
2014,서울특별시,광진구,초등학교,공립,서울구의초등학교,143926,서울특별시 광진구 광나루로30길 49,127.0794015,37.54272531
2014,서울특별시,광진구,초등학교,공립,서울동의초등학교,143816,서울특별시 광진구 영화사로 111,127.0990472,37.55342286
2014,서울특별시,광진구,초등학교,공립,서울동자초등학교,143861,서울특별시 광진구 뚝섬로 561,127.0731652,37.53474848
2014,서울특별시,광진구,초등학교,공립,서울성자초등학교,143873,서울특별시 광진구 뚝섬로56길 7,127.0830562,37.53133613
2014,서울특별시,광진구,초등학교,공립,서울신양초등학교,143861,서울특별시 광진구 능동로 42,127.0697316,37.53445768
2014,서울특별시,광진구,초등학교,공립,서울신자초등학교,143865,서울특별시 광진구 뚝섬로46길 64,127.0755547,37.53015676
2014,서울특별시,광진구,초등학교,공립,서울양남초등학교,143875,서울특별시 광진구 뚝섬로64길 71,127.0892398,37.53113246
2014,서울특별시,광진구,초등학교,공립,서울양진초등학교,143812,서울특별시 광진구 워커힐로 32,127.0983113,37.54457475
2014,서울특별시,광진구,초등학교,공립,서울용곡초등학교,143907,서울특별시 광진구 용마산로22길 82,127.0884535,37.56710949
2014,서울특별시,광진구,초등학교,공립,서울용마초등학교,143891,서울특별시 광진구 천호대로113길 10,127.0844081,37.55833536
2014,서울특별시,광진구,초등학교,공립,서울자양초등학교,143852,서울특별시 광진구 아차산로44길 26,127.079593,37.53710046
2014,서울특별시,광진구,초등학교,공립,서울장안초등학교,143840,서울특별시 광진구 군자로 74,127.0724791,37.55046335
2014,서울특별시,광진구,초등학교,공립,서울중광초등학교,143900,서울특별시 광진구 긴고랑로13길 59,127.0826925,37.56524032
2014,서울특별시,광진구,초등학교,공립,서울중마초등학교,143901,서울특별시 광진구 동일로72길 43,127.0790944,37.56576169
2014,서울특별시,광진구,초등학교,공립,서울화양초등학교,143914,서울특별시 광진구 군자로 9,127.0711608,37.5445502
2014,서울특별시,광진구,초등학교,사립,경복초등학교,143847,서울특별시 광진구 천호대로130길 58,127.0875303,37.54944879
2014,서울특별시,광진구,초등학교,사립,성동초등학교,143875,서울특별시 광진구 자양로4길 63,127.0897287,37.53254253
2014,서울특별시,광진구,초등학교,사립,세종초등학교,143839,서울특별시 광진구 군자로 114,127.0728629,37.55300881
2014,서울특별시,광진구,중학교,공립,광남중학교,143815,서울특별시 광진구 아차산로70길 17-62,127.1008852,37.54021191
2014,서울특별시,광진구,중학교,공립,광양중학교,143873,서울특별시 광진구 자양로3길 7,127.0857051,37.52996187
2014,서울특별시,광진구,중학교,공립,광장중학교,143811,서울특별시 광진구 광장로1길 1,127.1017009,37.54739278
2014,서울특별시,광진구,중학교,공립,광진중학교,143875,서울특별시 광진구 뚝섬로64길 45,127.0898526,37.53239649
2014,서울특별시,광진구,중학교,공립,구의중학교,143926,서울특별시 광진구 광나루로30길 80,127.0787776,37.54295744
2014,서울특별시,광진구,중학교,공립,신양중학교,143844,서울특별시 광진구 자양강변길 73,127.0637105,37.5339083
2014,서울특별시,광진구,중학교,공립,양진중학교,143812,서울특별시 광진구 워커힐로 32,127.0983113,37.54457475
2014,서울특별시,광진구,중학교,공립,용곡중학교,143907,서울특별시 광진구 용마산로22길 76,127.0894213,37.56562788
2014,서울특별시,광진구,중학교,공립,자양중학교,143861,서울특별시 광진구 뚝섬로41길 33,127.0753854,37.5353119
2014,서울특별시,광진구,중학교,사립,건국대학교사범대학부속중학교,143701,서울특별시 광진구 자양로 145-1,127.0816196,37.5413068
2014,서울특별시,광진구,중학교,사립,대원국제중학교,143713,서울특별시 광진구 용마산로22길 26,127.0886065,37.56321844
2014,서울특별시,광진구,중학교,사립,동국대학교사범대학부속여자중학교,143824,서울특별시 광진구 광나루로36길 47,127.0863314,37.5422124
2014,서울특별시,광진구,고등학교,공립,광남고등학교,143815,서울특별시 광진구 아차산로70길 17-16,127.1014341,37.54168964
2014,서울특별시,광진구,고등학교,공립,광양고등학교,143873,서울특별시 광진구 자양로3가길 31,127.0863937,37.52926574
2014,서울특별시,광진구,고등학교,공립,자양고등학교,143861,서울특별시 광진구 뚝섬로37길 28,127.0733331,37.53606732
2014,서울특별시,광진구,고등학교,사립,건국대학교사범대학부속고등학교,143701,서울특별시 광진구 능동로 120,127.0789125,37.54488231
2014,서울특별시,광진구,고등학교,사립,대원고등학교,143713,서울특별시 광진구 용마산로22길 26,127.0886065,37.56321844
2014,서울특별시,광진구,고등학교,사립,대원여자고등학교,143713,서울특별시 광진구 용마산로22길 26,127.0886065,37.56321844
2014,서울특별시,광진구,고등학교,사립,대원외국어고등학교,143713,서울특별시 광진구 용마산로22길 26,127.0886065,37.56321844
2014,서울특별시,광진구,고등학교,사립,동국대학교사범대학부속여자고등학교,143824,서울특별시 광진구 광나루로36길 47,127.0863314,37.5422124
