name,latitude,longitude,tag,score
송파IC1교,37.470399,127.125191,교량,1
송파IC2교,37.477105,127.132244,교량,1
송파IC3교,37.477105,127.132244,교량,1
사자교,37.485344,127.13598,교량,1
거여고가교,37.502363,127.143191,교량,1
상일IC3교,37.550227,127.17893,교량,1
상일IC1교,37.550227,127.17893,교량,1
상일IC2교,37.550227,127.17893,교량,1
상일IC교,37.550227,127.17893,교량,1
상일IC7교,37.550227,127.17893,교량,1
상일IC6교,37.550227,127.17893,교량,1
강일교,37.566883,127.170658,교량,1
강동대교,37.574329,127.164315,교량,1
강일IC1교,37.574329,127.164315,교량,1
강일IC2교,37.574329,127.164315,교량,1
강일IC3교,37.574329,127.164315,교량,1
강일IC4교,37.574329,127.164315,교량,1
송파IC4교,37.477107,127.1321445,교량,1
송파IC5교,37.4771,127.1321105,교량,1
송파IC6교,37.4770665,127.1320875,교량,1
송파IC7교,37.4770595,127.1320735,교량,1
김포공항IC램프교,37.582528,126.7975675,교량,1
개화육교,37.5852525,126.7982765,교량,1
덕릉교,37.676496,127.087098,교량,1
세곡교,37.464366,127.0930505,교량,1
헌릉IC1교,37.463491000000005,127.0898465,교량,1
헌릉IC2교,37.4639115,127.0892305,교량,1
헌릉IC3교,37.4640255,127.0912395,교량,1
중랑IC1교,37.578649,127.129926,교량,1
중랑IC2교,37.590105,127.115069,교량,1
중랑IC교,37.608122,127.114831,교량,1
충성교,37.545182,126.8216945,교량,1
단결교,37.544973,126.8217995,교량,1
국내선 고가도로 램프구간,37.5669515,126.8042405,교량,1
국제선 제1고가도로,37.570898,126.8035475,교량,1
국제선 제2고가도로,37.566321,126.803873,교량,1
인천공항방향 고가도로,37.570969000000005,126.803701,교량,1
구중교,37.523812,127.1171925,교량,1
무지개다리,37.5249065,127.123628,교량,1
청룡교,37.523211,127.1275085,교량,1
공대교량,37.4557265,126.9496545,교량,1
